"Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"758",18,2,9.07123939326884,0.00309264380548858,2.10474570125367,39.0961169707955,"Chromosomal anomalies and genetic disorders"
"758.1",34,9,3.85020515247061,0.00032368523791362,1.84643204784457,8.02850001082691,"Chromosomal anomalies"
"759",14,6,2.37302382103468,0.0765853999151947,0.911844533176493,6.17566026917013,"Other congenital anomalies"
"759.1",0,0,NA,NA,NA,NA,"Anomalies of endocrine glands, congenital"
"760",3804,1662,2.46750691905072,5.95963102155655e-207,2.32924092507576,2.61398051614826,"Back pain"
"761",1085,504,2.25182577982486,3.45409760452491e-51,2.02592806526939,2.50291184055914,"Neck pain"
"763",1005,467,2.22318934389337,3.85444249779192e-46,1.991994481504,2.48121714427105,"Thoracic neuritis/radiculitis"
"764",244,223,1.13391003659074,0.175203762864787,0.945521705154712,1.35983337460331,"Sciatica"
"765",333,176,1.95371139522302,6.80024490323622e-13,1.62742186508852,2.3454202611544,"Cervical radiculitis"
"766",123,38,3.32423081888989,9.76208915868387e-11,2.31030396500255,4.78314139812558,"Neuralgia, neuritis, and radiculitis NOS"
"767",46,53,0.877822464009691,0.517911855476694,0.591361865117091,1.30304695614329,"Cervicocranial/Cervicobrachial syndrome"
"769",908,1261,0.731936714230414,7.59423832367034e-13,0.672074897232027,0.79713043270155,"Nonallopathic lesions NEC"
"770",991,392,2.60598962481103,5.94774227890598e-58,2.31829079599855,2.92939174686132,"Myalgia and myositis NOS"
"771",74,14,5.47381626644598,5.5156930530385e-09,3.09116489496033,9.69300103260685,"Musculoskeletal symptoms referable to limbs"
"771.1",361,77,4.87846129925932,1.59191433844955e-36,3.81423458820193,6.23962268130714,"Swelling of limb"
"771.2",8,7,1.17952182177561,0.749771909204974,0.427617483861547,3.25354266500319,"Cramp of limb"
"772",51,12,4.30557177713646,5.37235037558006e-06,2.29560214360792,8.07541863458038,"Symptoms of the muscles"
"772.1",331,36,9.36191869874795,3.37796309746827e-37,6.6369835518775,13.2056258745998,"Muscular wasting and disuse atrophy"
"772.2",317,229,1.41995281202603,5.3154908947218e-05,1.19790846851831,1.68315530056695,"Spasm of muscle"
"772.3",2579,286,9.53236063176867,1.82565142550388e-286,8.43605694164531,10.7711339364634,"Muscle weakness"
"772.4",145,6,24.516886000389,1.60121945855675e-14,10.8350369582149,55.4753713784378,"Rhabdomyolysis"
"772.6",12,0,221733192.426909,0.996408252720675,0,Inf,"Facial weakness"
"773",3513,1455,2.61192442723492,6.50469633590427e-208,2.45698100096089,2.77663897723199,"Pain in limb"
"780",20,0,225969892.663915,0.995359994518601,0,Inf,"Hypothermia/Chills"
"781",202,36,5.78877447463174,2.93623687258586e-22,4.06015553331375,8.25335621830192,"Symptoms involving nervous and musculoskeletal systems"
"781.1",0,0,NA,NA,NA,NA,"Loss of height"
"781.2",15,5,3.04360599360753,0.0311435430295303,1.10610474581589,8.37491881249514,"Abnormal posture"
"782",0,0,NA,NA,NA,NA,"Symptoms involving skin and other integumentary tissue"
"782.3",1948,596,3.42096668586155,4.61778327648549e-152,3.12098505507932,3.74978183465768,"Edema"
"782.6",4,2,2.02479210510024,0.415322638864608,0.370835847630978,11.0555198346304,"Pallor and flushing"
"783",987,54,19.1300829998947,5.81697077876755e-99,14.5459628753146,25.158875952029,"Fever of unknown origin"
"783.1",0,0,NA,NA,NA,NA,"Postprocedural fever"
"785",3193,877,4.02009003087605,4.36802988584428e-291,3.7304079500361,4.33226716026934,"Abdominal pain"
"788",1173,233,5.2874186577265,3.58534469725308e-119,4.59378070852213,6.0857924737701,"Syncope and collapse"
"789",1752,237,7.91514008982541,3.61968186222757e-196,6.91073002908037,9.06553177130816,"Nausea and vomiting"
"790",28,6,4.79523512533102,0.000493782490802451,1.98529136998846,11.5823199832587,"Nonspecific findings on examination of blood"
"790.1",12,7,1.74414458280024,0.242201940872223,0.686617515159319,4.4304729467986,"Elevated sedimentation rate"
"790.6",401,120,3.46166780928995,8.28006762074304e-33,2.82283312214175,4.24507702133747,"Other abnormal blood chemistry"
"790.8",6,6,1.0239124833484,0.967362637111824,0.330106688858837,3.17593314204249,"Elevated C-reactive protein"
"790.9",6,0,230689116.148543,0.997456478047093,0,Inf,"Abnormal arterial blood gases"
"791",79,7,11.5571836500879,5.47682194092842e-10,5.33481624971981,25.0371311155984,"Gangrene"
"792",37,64,0.588873900019018,0.0103506922796999,0.39284015998339,0.882731720041736,"Abnormal Papanicolaou smear of cervix and cervical HPV"
"792.1",3,3,1.01958100568028,0.981052434598356,0.205780656536014,5.051715961272,"Papanicolaou smear of cervix or vagina with atypical squamous cells"
"793",2,1,2.02754875933972,0.563884795912517,0.183819615021753,22.3640658316771,"-"
"793.2",9,3,3.28654684282935,0.0745312814531557,0.88883451043594,12.1523073455079,"Abnormal findings on radiological examination intrathoracic organs"
"794",2,0,218874155.821535,0.998534498463528,0,Inf,"Abnormal results of function studies"
"795",0,0,NA,NA,NA,NA,"Abnormal cytological, histological, immunological and DNA test findings"
"795.4",0,0,NA,NA,NA,NA,"Other nonspecific abnormal histological findings"
"795.8",4,3,1.34478243154417,0.698128995550696,0.300965366208312,6.00879699539299,"Abnormal tumor markers, elevated CEA or CA 125"
"795.81",0,0,NA,NA,NA,NA,"Elevated carcinoembryonic antigen [CEA]"
"795.82",0,0,NA,NA,NA,NA,"Elevated cancer antigen 125 [CA 125]"
"796",138,338,0.417548580851212,5.44070187297826e-18,0.342532990326349,0.508992775279111,"Elevated prostate specific antigen"
"797",194,1,197.224526301266,1.3586254448728e-07,27.6417332180498,1407.20241628549,"Shock"
"797.1",2,0,218480863.815206,0.998534412552043,0,Inf,"Cardiogenic shock"
"798",4589,1007,5.14318074959385,2.2250738585072e-308,4.80379833223463,5.5065401154523,"Malaise and fatigue"
"798.1",85,37,2.34883622446139,1.46098759764489e-05,1.59647092892961,3.45576703550816,"Chronic fatigue syndrome"
"799",811,60,13.8256969347178,8.46423926439418e-86,10.6364930711771,17.9711390259489,"Debility NOS"
"800",63,8,7.98291815696015,3.1322589588681e-08,3.82505909793974,16.6603915571001,"Fracture of lower limb"
"800.1",615,70,8.91061847905786,2.41483045876707e-67,6.95870420207065,11.4100440791407,"Fracture of neck of femur"
"800.2",157,26,6.12029548474527,1.18666026385471e-17,4.04115220734789,9.26914278370529,"Fractur of unspecified part of femur"
"800.3",101,15,6.79023256668946,4.46005678474481e-12,3.94756271923808,11.6799305265071,"Fracture of tibia and fibula"
"800.4",28,6,4.68716199462478,0.000595458908707407,1.94066305507006,11.3206089570566,"Patellar fracture"
"801",53,20,2.76904941604325,0.000105156964375466,1.65499134477414,4.63303611387517,"Fracture of ankle and foot"
"801.1",102,16,6.42831380159316,4.53121125462364e-12,3.79492315002094,10.8890790928204,"Fracture of foot"
"802",158,13,12.2639498236334,3.71834338616674e-18,6.96651870221706,21.5896162352555,"Fracture of pelvis"
"803",37,8,4.62509043863106,8.57131536380291e-05,2.15392104632677,9.93140468263531,"Fracture of upper limb"
"803.1",193,30,6.52059348067286,1.27089922181512e-21,4.43819397024087,9.58005432508975,"Fracture of humerus"
"803.2",103,22,4.75494644736185,3.20339637517163e-11,3.00037635414374,7.53555989269602,"Fracture of radius and ulna"
"803.21",10,2,4.98851091889864,0.0380045878529105,1.09303220492779,22.7671619150645,"Colles' fracture"
"803.3",41,7,5.88351769384443,1.46931367331346e-05,2.63950888316293,13.1144777252275,"Fracture of clavicle or scapula"
"804",64,24,2.75503746871225,2.32306162851284e-05,1.7228979355509,4.40550266930433,"Fracture of hand or wrist"
"805",422,62,6.98199184011468,2.70044322751507e-46,5.34791575589591,9.11536611280472,"Fracture of vertebral column without mention of spinal cord injury"
"807",108,7,15.7527812853121,1.57120955478278e-12,7.33383864146183,33.8363209711166,"Fracture of ribs"
"809",184,36,5.26299103922986,8.20010864943662e-20,3.68190136999571,7.52303549050422,"Fracture of unspecified bones"
"816",16,0,218165651.474465,0.995855429318465,0,Inf,"Cerebral laceration and contusion"
"817",54,5,11.1004562215899,2.62951960852349e-07,4.43989940000338,27.7529099707392,"Concussion"
"818",68,2,34.7314445274194,7.62994250818335e-07,8.51146110915618,141.723403713091,"Intracranial hemorrhage (injury)"
"818.1",114,1,114.386223869304,2.37099751139286e-06,15.9751683424431,819.034136642936,"Subdural hemorrhage (injury)"
"818.2",36,0,218629989.734167,0.993783173808587,0,Inf,"Subarachnoid hemorrhage (injury)"
"819",281,11,25.9284958329768,3.27855687441566e-26,14.1953483500314,47.3596617415314,"Skull fracture and other intercranial injury"
"823",1,0,225716044.169078,0.998962323868241,0,Inf,"Fracture of tibia and fibula"
"830",174,147,1.21666711039009,0.0801338325160623,0.976733848875996,1.51553963160839,"Dislocation"
"835",73,71,1.072788363423,0.673583866180694,0.77363313589632,1.4876235508739,"Internal derangement of knee"
"836",4,5,0.805281085892485,0.746830503247108,0.216232607634335,2.99898167251815,"Traumatic arthropathy"
"840",228,137,1.75552492052024,1.97578602091268e-07,1.42008524471133,2.17019911871141,"Sprains and strains"
"840.1",3,2,1.61011357384057,0.602087452181309,0.268705093442586,9.64799620078506,"Muscle/tendon sprain"
"840.2",34,29,1.20264581652233,0.465578939126043,0.732632699962233,1.97419110568394,"Rotator cuff (capsule) sprain"
"840.3",54,73,0.76880382438079,0.143357501889551,0.540612309774241,1.09331457996092,"Joint/ligament sprain"
"841",318,223,1.45856890254953,1.55608491396877e-05,1.22903516162326,1.73097020322408,"Back & neck sprains"
"842",9,11,0.83271260134483,0.683903429789932,0.344955048820982,2.01014676784257,"Other sprains and strains"
"850",18,2,9.16391946557043,0.00295975706294476,2.12611713015946,39.4980214308147,"Hemorrhage or hematoma complicating a procedure"
"851",44,3,14.7300448221035,6.5492337707907e-06,4.57383031130549,47.4381876224978,"Complications of transplants and reattached limbs"
"853",11,4,2.80316720107676,0.0775212918228185,0.892531074075462,8.80389107497691,"Colostomy and enterostomy complication"
"854",115,31,3.81342084473244,3.78377228583709e-11,2.56452147644631,5.67052320388095,"Mechanical complications of cardiac/vascular device, implant, and graft"
"855",16,0,219660621.038872,0.995854253274175,0,Inf,"Mechanical complication of nervous system device, implant, and graft"
"856",9,2,4.52476170113783,0.0534828029513799,0.977613306553344,20.942297240475,"Vascular complications of surgery and medical procedures"
"857",36,4,9.27819997516199,2.38236691746269e-05,3.30164958291459,26.0733286853243,"Mechanical complication of genitourinary device, implant, and graft"
"858",107,38,2.90643087749441,1.62746963160758e-08,2.00702376363072,4.20888910172724,"Complication of internal orthopedic device"
"859",36,12,3.08767777192971,0.000723116876213064,1.60606865698636,5.93608123899138,"Mechanical complication due to other implant and internal device"
"860",4,2,2.00222383060568,0.422751175353438,0.366730871511632,10.9314502248501,"Bone marrow or stem cell transplant"
"870",193,18,10.9635754449316,2.59440449788849e-22,6.76320709858155,17.7726313544232,"Open wounds of head; neck; and trunk"
"870.1",3,3,1.02122061444305,0.979484291820848,0.206086717035774,5.06045007831534,"Open wound of eye or eyelid"
"870.2",0,1,5.08921076992096e-09,0.998972002227064,0,Inf,"Open wound of ear"
"870.3",111,15,7.80304669539532,8.25396025468466e-14,4.55024445574964,13.381157501018,"Other open wound of head and face"
"870.4",0,0,NA,NA,NA,NA,"Open wound of nose and sinus"
"870.5",1,0,218630744.59891,0.998963851070885,0,Inf,"Open wound of lip and mouth"
"870.6",5,1,5.02507267606108,0.14055057560615,0.587053778573364,43.0137004842394,"Open wound of neck"
"870.8",5,0,220172476.738581,0.997682317663983,0,Inf,"Open wound of genital organs"
"871",362,90,4.18533170826846,5.73859559951908e-34,3.32227797323826,5.27258755869947,"Open wounds of extremities"
"871.1",18,2,9.70527263182832,0.00230791787134885,2.25016764400167,41.8601330035149,"Open wound of hand except finger(s)"
"871.2",6,4,1.60371725653312,0.464698629057851,0.452101980291698,5.68878074199699,"Open wound of finger(s)"
"871.3",69,12,5.84138501777685,1.67617455992049e-08,3.16417131230951,10.7837963112694,"Open wound of foot except toe(s) alone"
"871.4",20,8,2.58967060505231,0.022971097658088,1.14039456826529,5.88076620960535,"Open wound of toe(s)"
"872",98,19,5.21749747299469,4.40303571682386e-11,3.19207506938249,8.52808260739689,"Traumatic amputation"
"873",0,0,NA,NA,NA,NA,"Broken tooth"
"874",29,0,223145515.904013,0.994414454912827,0,Inf,"Complication of amputation stump"
"875",67,11,6.13808864817954,2.44155325747374e-08,3.24420651669652,11.6133581690956,"Non-healing surgical wound"
"876",13,0,222807919.197863,0.996261282940163,0,Inf,"Posttraumatic wound infection"
"905",0,0,NA,NA,NA,NA,"Late effects of musculoskeletal and connective tissue injuries"
"906",0,0,NA,NA,NA,NA,"Late effects of injuries to skin and subcutaneous tissues"
"907",15,5,3.04810494621,0.0309231045774006,1.10772254381047,8.38742861651064,"Injuries to the nervous system"
"908",0,0,NA,NA,NA,NA,"Late effects of other injuries"
"909",0,0,NA,NA,NA,NA,"Late effects of external causes"
"910",3,0,221213342.054615,0.998204237207313,0,Inf,"Superficial injury, infected"
"911",11,4,2.88275692713773,0.0700545435593811,0.916920502310772,9.06325846135783,"Blister"
"912",3,2,1.52420622065936,0.644321948285903,0.254650470837564,9.12311135909349,"Insect bite"
"913",4,4,1.02537826077853,0.971738649336156,0.256297615846526,4.10226437028893,"Toxic effect of venom"
"915",1072,143,8.04186731573189,3.4792217676605e-121,6.75388086037149,9.5754768644645,"Superficial injury without mention of infection"
"916",33,3,11.3125481852438,5.75361604045674e-05,3.46926666902752,36.8878378782382,"Contusion"
"930",34,15,2.35833139438134,0.00565972657469126,1.28429052148475,4.33058320736869,"Allergic reaction to food"
"931",1,5,0.205924557527686,0.149163984109462,0.0240557408250823,1.7627776962395,"Contact dermatitis and other eczema due to plants [except food]"
"938",17,46,0.377882663933604,0.000607165784563897,0.2166396282863,0.659137521750387,"Photodermatitis & sunburn"
"938.1",5,6,0.855001908830736,0.795878975773993,0.260918086926989,2.80175388649373,"Acute dermatitis due to sun"
"938.2",71,131,0.554922903739011,6.45274127449585e-05,0.41569166093998,0.740788084124204,"Chronic dermatitis due to sun"
"939",415,259,1.6739268592582,7.85658561407731e-11,1.43320071566233,1.95508633195951,"Atopic or contact dermatitis"
"939.1",0,1,4.76688545617537e-09,0.998966468165022,0,Inf,"Contact and allergic dermatitis of eyelid"
"941",4,1,4.01378957225749,0.21386356570313,0.448619145997867,35.9113222743275,"Allergy to serum or vaccine"
"942",2,0,219095750.800337,0.99853436995616,0,Inf,"Infusion and transfusion reaction"
"946",12,2,6.02854035073794,0.0186660585941144,1.34922474346068,26.9364306699988,"Anaphylactic shock NOS"
"947",21,24,0.910999767905363,0.755242165736042,0.506988579541002,1.63696108869945,"Urticaria"
"949",53,30,1.81087023998603,0.00937327968016153,1.15702745597248,2.83420329322338,"Allergies, other"
"949.1",0,0,NA,NA,NA,NA,"Diaper or napkin rash"
"952",22,2,11.1418650630388,0.00109889848251591,2.61976467267899,47.386377248922,"Spinal cord injury without evidence of spinal bone injury"
"957",0,0,NA,NA,NA,NA,"Injury to other and unspecified nerves"
"958",18,0,218420378.826426,0.995603567360217,0,Inf,"Early complications of trauma or procedure"
"958.1",0,0,NA,NA,NA,NA,"Postoperative shock"
"958.2",0,0,NA,NA,NA,NA,"Traumatic and surgical subcutaneous emphysema"
"960",13,2,6.69337964729875,0.012326088421147,1.51022458814267,29.6653434559502,"Poisoning by antibiotics"
"960.1",0,0,NA,NA,NA,NA,"Adverse effects of antibacterials (not penicillins)"
"960.2",88,14,6.57686636036673,5.9598525866981e-11,3.74149843513194,11.5609218798452,"Allergy/adverse effect of penicillin"
"960.3",0,0,NA,NA,NA,NA,"Poisoning by antifungal antibiotics"
"961",5,2,2.53272585094152,0.266706084046731,0.491355049716072,13.0551222374414,"Poisoning by other anti-infectives"
"961.1",40,5,8.41716227726018,7.1242535093785e-06,3.32130982120894,21.3315302141681,"Sulfonamides"
"962",2,0,218632525.065858,0.998534667044247,0,Inf,"Poisoning by hormones and synthetic substitutes"
"962.1",3,0,218364991.4739,0.99820521791484,0,Inf,"Adverse effects of adrenal cortical steroids"
"962.2",4,0,218747724.558494,0.997927702772557,0,Inf,"Adverse effects of insulins and antidiabetic agents"
"962.3",3,1,3.00344818727027,0.340885890940273,0.312415404270651,28.8740596344035,"Adverse effects of hormones and synthetic substitutes"
"963",4,1,4.11934919459119,0.205447790710619,0.460379370421367,36.8588144413334,"Poisoning by primarily systemic agents"
"963.1",24,6,4.0244677957572,0.00228439551281364,1.64506588062387,9.84540572499415,"Adverse effects of antineoplastic and immunosuppressive drugs"
"964",0,0,NA,NA,NA,NA,"Poisoning by agents primarily affecting blood constituents"
"964.1",20,6,3.37362061092658,0.00899489071270129,1.35477390404878,8.400897000197,"Anticoagulants causing adverse effects"
"965",33,2,17.2210856032041,9.31159592830659e-05,4.13163770008119,71.7792340182818,"Poisoning by analgesics, antipyretics, and antirheumatics"
"965.1",33,4,8.6464551538455,4.63863621392795e-05,3.06222538453336,24.4140052868297,"Adverse effects of opiates and related narcotics in therapeutic use"
"965.2",0,0,NA,NA,NA,NA,"Adverse effects of antirheumatics"
"965.3",3,1,2.99971702407231,0.341429546639018,0.312030756638104,28.8378694506245,"Salicylates causing adverse effects in therapeutic use"
"966",27,0,226222778.783134,0.994609026245232,0,Inf,"Poisoning by anticonvulsants and anti-Parkinsonism drugs"
