"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"763",629,283,2.28024470765908,1.14385444217336e-30,1.98168798140418,2.62378132965362,"Thoracic neuritis/radiculitis"
"764",158,139,1.16890294757539,0.179811215105465,0.930551520358784,1.46830569931651,"Sciatica"
"765",217,109,2.03946262538404,1.29238161183172e-09,1.62012224225593,2.56734195226321,"Cervical radiculitis"
"766",69,22,3.20186466279821,2.01635085099045e-06,1.98125162076903,5.17447517085013,"Neuralgia, neuritis, and radiculitis NOS"
"767",30,36,0.83938375819652,0.478830885046287,0.517028540121129,1.36271992520771,"Cervicocranial/Cervicobrachial syndrome"
"769",517,706,0.737811462061584,1.50344397235764e-07,0.658667113086593,0.826465664876585,"Nonallopathic lesions NEC"
"770",820,287,2.93971605711916,1.13410592278792e-55,2.56986755389861,3.36279217322855,"Myalgia and myositis NOS"
"771",40,8,5.04138903805793,2.95759532597159e-05,2.35977768688541,10.7703380595127,"Musculoskeletal symptoms referable to limbs"
"771.1",221,48,4.7407149330831,1.49910538494275e-22,3.46957990127993,6.4775502268924,"Swelling of limb"
"771.2",6,5,1.21338809703347,0.749417950651952,0.370301569826442,3.97597740326234,"Cramp of limb"
"772",27,9,3.03470123277467,0.00392881815437253,1.42708562452861,6.453299937939,"Symptoms of the muscles"
"772.1",227,27,8.52369610232645,6.58255832287259e-26,5.71921978082362,12.7033752905282,"Muscular wasting and disuse atrophy"
"772.2",198,133,1.51673339146336,0.000203817220410253,1.21743377840265,1.88961422098731,"Spasm of muscle"
"772.3",1580,185,9.05587514264425,8.5230641173724e-177,7.77628195245019,10.5460263787532,"Muscle weakness"
"772.4",60,4,15.1776927814795,1.38977746612322e-07,5.51594393807036,41.7629984559926,"Rhabdomyolysis"
"772.6",5,0,219423468.371226,0.99768244260323,0,Inf,"Facial weakness"
"773",2218,958,2.49977464308823,5.67574219026514e-124,2.31722566682829,2.69670466527331,"Pain in limb"
"780",12,0,227182637.140642,0.996404993414791,0,Inf,"Hypothermia/Chills"
"781",121,23,5.41916432465471,1.11191742148474e-13,3.46933691629791,8.46482849205315,"Symptoms involving nervous and musculoskeletal systems"
"781.1",0,0,NA,NA,NA,NA,"Loss of height"
"781.2",10,4,2.52639341111009,0.117239320648367,0.792303624254335,8.05583045730405,"Abnormal posture"
"782",0,0,NA,NA,NA,NA,"Symptoms involving skin and other integumentary tissue"
"782.3",1162,345,3.51721351342511,1.86791034838842e-93,3.11885626950316,3.96645110580582,"Edema"
"782.6",3,1,3.0311683706176,0.3368758591096,0.315286847615793,29.1416586531036,"Pallor and flushing"
"783",478,29,17.1480311948693,6.14932044265454e-50,11.7871350322475,24.9471116650254,"Fever of unknown origin"
"783.1",0,0,NA,NA,NA,NA,"Postprocedural fever"
"785",2132,596,3.98379804755882,3.43310807792021e-195,3.63765187439603,4.36288227453555,"Abdominal pain"
"788",696,133,5.46464477288456,5.68359507667509e-72,4.53926166541901,6.57867836113343,"Syncope and collapse"
"789",1232,172,7.67434652222272,3.14694431957486e-138,6.54227689178903,9.00230844968815,"Nausea and vomiting"
"790",16,4,4.09473101550818,0.0116861052708871,1.36879699247554,12.2493124850026,"Nonspecific findings on examination of blood"
"790.1",8,7,1.14983969101126,0.787337122589049,0.416954267296854,3.1709264509903,"Elevated sedimentation rate"
"790.6",222,71,3.2178931781064,1.04206451603114e-17,2.46308194081128,4.20401625058932,"Other abnormal blood chemistry"
"790.8",4,5,0.815089999760398,0.760591082533386,0.218801153793172,3.03641775279404,"Elevated C-reactive protein"
"790.9",5,0,227889814.851565,0.997678986295525,0,Inf,"Abnormal arterial blood gases"
"791",26,2,13.0734733963036,0.000459957381522357,3.10290463920518,55.0824877066276,"Gangrene"
"792",37,64,0.5829782880601,0.00898313791032087,0.388912558724479,0.87388199924461,"Abnormal Papanicolaou smear of cervix and cervical HPV"
"792.1",3,3,1.00908372357195,0.991163702481676,0.203664600571484,4.99964136291046,"Papanicolaou smear of cervix or vagina with atypical squamous cells"
"793",2,0,221255756.557159,0.99853369275814,0,Inf,"-"
"793.2",2,1,2.05439633920007,0.556710128648009,0.186188479113001,22.6681282248251,"Abnormal findings on radiological examination intrathoracic organs"
"794",1,0,217781235.951249,0.998963964020025,0,Inf,"Abnormal results of function studies"
"795",0,0,NA,NA,NA,NA,"Abnormal cytological, histological, immunological and DNA test findings"
"795.4",0,0,NA,NA,NA,NA,"Other nonspecific abnormal histological findings"
"795.8",3,2,1.50647421869231,0.653521065227973,0.251717304179389,9.01592593716664,"Abnormal tumor markers, elevated CEA or CA 125"
"795.81",0,0,NA,NA,NA,NA,"Elevated carcinoembryonic antigen [CEA]"
"795.82",0,0,NA,NA,NA,NA,"Elevated cancer antigen 125 [CA 125]"
"796",0,0,NA,NA,NA,NA,"Elevated prostate specific antigen"
"797",87,1,88.4282855616081,8.32622842209511e-06,12.3170120118918,634.858655639509,"Shock"
"797.1",1,0,218353838.201425,0.998963896627764,0,Inf,"Cardiogenic shock"
"798",2793,654,4.91923770792929,9.25862829793054e-294,4.51728168862714,5.35696051190198,"Malaise and fatigue"
"798.1",57,26,2.2297390672715,0.000704926596257312,1.40206450980031,3.54601109532747,"Chronic fatigue syndrome"
"799",500,40,12.7512061641089,3.96042526292349e-54,9.24013350346788,17.5964187723681,"Debility NOS"
"800",39,5,7.8598546016548,1.42447631053455e-05,3.09774908593637,19.9426463039308,"Fracture of lower limb"
"800.1",425,51,8.44032712553602,5.72929364120248e-47,6.31265576516488,11.285126995072,"Fracture of neck of femur"
"800.2",119,19,6.34578615729712,7.55838956829568e-14,3.90976063282783,10.2996080159051,"Fractur of unspecified part of femur"
"800.3",58,10,5.83992724289387,2.55691544080529e-07,2.9848923946952,11.4257888367787,"Fracture of tibia and fibula"
"800.4",16,5,3.18911194391317,0.0235997328823723,1.16831078313947,8.7052478994329,"Patellar fracture"
"801",37,16,2.40523470144406,0.00337397029765563,1.33756521744591,4.32513786511097,"Fracture of ankle and foot"
"801.1",70,13,5.40145140321615,2.34094519825979e-08,2.98837071812987,9.76307159091824,"Fracture of foot"
"802",112,9,12.5445293265495,2.88063896683215e-13,6.36101945323947,24.7389930468645,"Fracture of pelvis"
"803",26,8,3.24683458939348,0.00358144427689777,1.46999255035946,7.17142059550169,"Fracture of upper limb"
"803.1",141,25,5.71262545693194,9.83581622756609e-16,3.73320296569212,8.74157925810406,"Fracture of humerus"
"803.2",71,15,4.78128375104554,3.67821587294742e-08,2.73925365225238,8.34558504255882,"Fracture of radius and ulna"
"803.21",10,1,9.9738315029304,0.0283124164736429,1.27677446313335,77.9129891153352,"Colles' fracture"
"803.3",20,3,6.68546904617167,0.00215038135941875,1.9866125782381,22.4983456044356,"Fracture of clavicle or scapula"
"804",39,11,3.61334334557801,0.000168876568953309,1.85015412676126,7.05684458617952,"Fracture of hand or wrist"
"805",268,43,6.36502164178468,1.9599814942037e-29,4.61259699664943,8.78323003935011,"Fracture of vertebral column without mention of spinal cord injury"
"807",51,4,13.0864708975524,7.35273723432896e-07,4.72906701225452,36.2134264768731,"Fracture of ribs"
"809",120,25,4.90197069777515,4.84380726813646e-13,3.18573488966533,7.54278606163945,"Fracture of unspecified bones"
"816",3,0,217629309.446443,0.998205690819314,0,Inf,"Cerebral laceration and contusion"
"817",21,2,10.857373962451,0.00127265075403839,2.54508048226455,46.3178159519813,"Concussion"
"818",28,1,28.4634497453747,0.00100117876183206,3.87231618445081,209.220511140253,"Intracranial hemorrhage (injury)"
"818.1",35,1,34.9996273603887,0.00045556557549281,4.79498240015129,255.46995028124,"Subdural hemorrhage (injury)"
"818.2",13,0,218184389.725342,0.996264088384066,0,Inf,"Subarachnoid hemorrhage (injury)"
"819",99,5,20.0348345300272,6.1809575156135e-11,8.15855470156909,49.1992282123659,"Skull fracture and other intercranial injury"
"823",0,0,NA,NA,NA,NA,"Fracture of tibia and fibula"
"830",103,84,1.25061054707155,0.128357902692356,0.937428593913305,1.66842226768179,"Dislocation"
"835",48,38,1.29927034428877,0.228202412948954,0.848720377748893,1.9889983459873,"Internal derangement of knee"
"836",2,3,0.670955863213108,0.662017864515655,0.112108364439949,4.01559484547816,"Traumatic arthropathy"
"840",144,72,2.08027591613395,3.95016239102898e-07,1.56737936320221,2.76100859105714,"Sprains and strains"
"840.1",1,2,0.527815697111294,0.602028813265009,0.0478026892259235,5.82790245963823,"Muscle/tendon sprain"
"840.2",19,18,1.07739014356857,0.820779508405539,0.565318888612121,2.05330043775546,"Rotator cuff (capsule) sprain"
"840.3",31,34,0.941380555256545,0.808008763329484,0.578308696573515,1.53239499088609,"Joint/ligament sprain"
"841",189,116,1.65200990604742,2.0860869933158e-05,1.31099630622126,2.08172724570452,"Back & neck sprains"
"842",5,5,1.01948554922739,0.975670421992124,0.2949556850357,3.52375233912742,"Other sprains and strains"
"850",9,1,9.16984424440682,0.0355483974768125,1.16158861379954,72.3888323867402,"Hemorrhage or hematoma complicating a procedure"
"851",8,1,7.9727084481472,0.0503129319599953,0.997171884115703,63.7443564261007,"Complications of transplants and reattached limbs"
"853",8,1,8.0882311990684,0.0487427244304675,1.01159757453422,64.6694748746359,"Colostomy and enterostomy complication"
"854",59,14,4.2916443265901,9.64056749186472e-07,2.396176470349,7.68650024481311,"Mechanical complications of cardiac/vascular device, implant, and graft"
"855",6,0,218210988.970061,0.997462024891355,0,Inf,"Mechanical complication of nervous system device, implant, and graft"
"856",4,1,3.98903649769392,0.215908712673435,0.445854094580931,35.6897298316631,"Vascular complications of surgery and medical procedures"
"857",5,0,219334077.717767,0.997682497268022,0,Inf,"Mechanical complication of genitourinary device, implant, and graft"
"858",68,24,2.90405260798117,7.16634522119638e-06,1.82320610394957,4.62565451687164,"Complication of internal orthopedic device"
"859",21,7,3.09653680247453,0.00964218944801569,1.31577027940763,7.2873968344961,"Mechanical complication due to other implant and internal device"
"860",0,1,4.59498447925333e-09,0.99896405289357,0,Inf,"Bone marrow or stem cell transplant"
"870",112,13,8.73346922484884,1.40501269599347e-13,4.91772626806711,15.5099085519782,"Open wounds of head; neck; and trunk"
"870.1",1,1,1.02952503086481,0.983585954354965,0.0643810545769601,16.4632560951634,"Open wound of eye or eyelid"
"870.2",0,0,NA,NA,NA,NA,"Open wound of ear"
"870.3",56,11,5.33703569320247,3.84393151430905e-07,2.79577053366864,10.1882288433523,"Other open wound of head and face"
"870.4",0,0,NA,NA,NA,NA,"Open wound of nose and sinus"
"870.5",0,0,NA,NA,NA,NA,"Open wound of lip and mouth"
"870.6",2,0,221270780.281614,0.998533670500716,0,Inf,"Open wound of neck"
"870.8",1,0,218630744.041517,0.998963732853741,0,Inf,"Open wound of genital organs"
"871",218,63,3.55853820766184,7.15418743793257e-19,2.68839770626664,4.71031281788082,"Open wounds of extremities"
"871.1",6,1,6.2711619673698,0.0892470629904715,0.754632883172359,52.1147080891292,"Open wound of hand except finger(s)"
"871.2",2,1,2.28463370649352,0.500129863876185,0.20693529595984,25.223107293689,"Open wound of finger(s)"
"871.3",28,6,4.73425168310878,0.000548341552306762,1.96019211599007,11.4341542424262,"Open wound of foot except toe(s) alone"
"871.4",10,3,3.39143852076808,0.0635860908764448,0.933275806426501,12.32417594129,"Open wound of toe(s)"
"872",32,7,4.58427126304373,0.000263275702428073,2.02341622742079,10.3861690582351,"Traumatic amputation"
"873",0,0,NA,NA,NA,NA,"Broken tooth"
"874",8,0,224536871.723817,0.997065693313549,0,Inf,"Complication of amputation stump"
"875",40,7,5.74625500601469,1.97488345073798e-05,2.57415258528927,12.8273074342399,"Non-healing surgical wound"
"876",5,0,217996634.870584,0.997683385670316,0,Inf,"Posttraumatic wound infection"
"905",0,0,NA,NA,NA,NA,"Late effects of musculoskeletal and connective tissue injuries"
"906",0,0,NA,NA,NA,NA,"Late effects of injuries to skin and subcutaneous tissues"
"907",4,3,1.3302540458148,0.708674730419612,0.297726839785514,5.94362210569084,"Injuries to the nervous system"
"908",0,0,NA,NA,NA,NA,"Late effects of other injuries"
"909",0,0,NA,NA,NA,NA,"Late effects of external causes"
"910",2,0,220371027.887291,0.998534066694136,0,Inf,"Superficial injury, infected"
"911",6,2,3.00842422582314,0.177361830338657,0.607183111014895,14.9059092032247,"Blister"
"912",2,1,2.02210162164579,0.565358424983734,0.183338170156679,22.302475064348,"Insect bite"
"913",2,2,1.00316944814468,0.997475179696139,0.141306647918253,7.12173812426064,"Toxic effect of venom"
"915",673,96,7.44744271355525,1.32133918332959e-75,6.01339262527291,9.22347939474018,"Superficial injury without mention of infection"
"916",25,1,25.4319493145884,0.00150812689321206,3.44593683197573,187.694690145832,"Contusion"
"930",20,8,2.58458955443154,0.0232570946614034,1.13814189110863,5.86930611821144,"Allergic reaction to food"
"931",0,4,4.67785512986384e-09,0.997930372173636,0,Inf,"Contact dermatitis and other eczema due to plants [except food]"
"938",9,18,0.508042141802487,0.0971822155223101,0.228232173632189,1.13089584934337,"Photodermatitis & sunburn"
"938.1",2,2,1.0164412925382,0.98698928732062,0.143173190190971,7.21610589104471,"Acute dermatitis due to sun"
"938.2",28,61,0.46572005190143,0.000816504572695084,0.297708215943069,0.728549482774597,"Chronic dermatitis due to sun"
"939",251,155,1.67237114622775,4.83757823504325e-07,1.36884964044132,2.04319391122709,"Atopic or contact dermatitis"
"939.1",0,1,4.68378897646561e-09,0.998965240330461,0,Inf,"Contact and allergic dermatitis of eyelid"
"941",2,1,2.00152026868414,0.571005453524116,0.181490013567506,22.0732992808078,"Allergy to serum or vaccine"
"942",2,0,218171401.751401,0.998534674106827,0,Inf,"Infusion and transfusion reaction"
"946",8,1,8.01420244703405,0.0497427519990338,1.00234207814024,64.0773666623027,"Anaphylactic shock NOS"
"947",15,18,0.854217172836528,0.652342139306812,0.430381565974197,1.69544198928952,"Urticaria"
"949",35,23,1.55047665586152,0.102394160023276,0.916039741196457,2.6243161210797,"Allergies, other"
"949.1",0,0,NA,NA,NA,NA,"Diaper or napkin rash"
"952",10,0,222803651.403982,0.996720660400985,0,Inf,"Spinal cord injury without evidence of spinal bone injury"
"957",0,0,NA,NA,NA,NA,"Injury to other and unspecified nerves"
"958",5,0,218477846.418706,0.99768308233258,0,Inf,"Early complications of trauma or procedure"
"958.1",0,0,NA,NA,NA,NA,"Postoperative shock"
"958.2",0,0,NA,NA,NA,NA,"Traumatic and surgical subcutaneous emphysema"
"960",9,2,4.59119324133926,0.0512344593167525,0.991860904129654,21.2520276699644,"Poisoning by antibiotics"
"960.1",0,0,NA,NA,NA,NA,"Adverse effects of antibacterials (not penicillins)"
"960.2",55,9,6.33635479900766,2.83854306303997e-07,3.13126498444284,12.8220998025983,"Allergy/adverse effect of penicillin"
"960.3",0,0,NA,NA,NA,NA,"Poisoning by antifungal antibiotics"
"961",3,2,1.51498876904338,0.649074889086436,0.253137795543073,9.06696277971274,"Poisoning by other anti-infectives"
"961.1",33,5,6.8434499514591,6.15227495283372e-05,2.67117216516689,17.532680165226,"Sulfonamides"
"962",1,0,218630744.231547,0.998963732842909,0,Inf,"Poisoning by hormones and synthetic substitutes"
"962.1",2,0,217947081.265558,0.998534903561263,0,Inf,"Adverse effects of adrenal cortical steroids"
"962.2",1,0,218630744.085746,0.998963733075422,0,Inf,"Adverse effects of insulins and antidiabetic agents"
"962.3",2,1,1.99478403925112,0.572877749143063,0.180878910394081,21.9990454087854,"Adverse effects of hormones and synthetic substitutes"
"963",2,1,2.04029120693109,0.560418555027384,0.184993187715839,22.5023864958457,"Poisoning by primarily systemic agents"
"963.1",8,4,1.99723000789,0.258630630378826,0.601412101334323,6.63260299479549,"Adverse effects of antineoplastic and immunosuppressive drugs"
"964",0,0,NA,NA,NA,NA,"Poisoning by agents primarily affecting blood constituents"
"964.1",12,1,12.0350196830867,0.0168387679459627,1.56489039503049,92.5570884914681,"Anticoagulants causing adverse effects"
"965",24,2,12.4462488479388,0.000613733791677195,2.94094195183369,52.6732975087221,"Poisoning by analgesics, antipyretics, and antirheumatics"
"965.1",24,3,8.30143093045073,0.000550067897191498,2.4989031271529,27.577601846279,"Adverse effects of opiates and related narcotics in therapeutic use"
"965.2",0,0,NA,NA,NA,NA,"Adverse effects of antirheumatics"
"965.3",1,0,218630743.823857,0.998963732964142,0,Inf,"Salicylates causing adverse effects in therapeutic use"
"966",15,0,224090995.481994,0.995982895559914,0,Inf,"Poisoning by anticonvulsants and anti-Parkinsonism drugs"
"967",9,0,225744353.820747,0.99688701604523,0,Inf,"Adverse effects of sedatives or other central nervous system depressants and anesthetics"
"969",71,0,227452879.107,0.991256023139523,0,Inf,"Poisoning by psychotropic agents"
"971",1,0,218630744.244158,0.998963733035737,0,Inf,"Poisoning by drugs affecting the autonomic nervous system"
"972",0,0,NA,NA,NA,NA,"Poisoning by agents affecting the cardiovascular system"
"972.1",1,0,218454731.58877,0.998963867683801,0,Inf,"Adverse effects of cardiac rhythm regulators"
"972.2",0,0,NA,NA,NA,NA,"Adverse effects of antilipemic and antiarteriosclerotic drugs"
"972.6",1,0,218630743.664278,0.998963733011855,0,Inf,"Antihypertensive agents causing adverse effects"
"973",0,2,4.61442385025063e-09,0.998535207410711,0,Inf,"Poisoning by agents primarily affecting the gastrointestinal system"
"974",1,0,218630743.659733,0.998963732930142,0,Inf,"Poisoning by water, mineral, and uric acid metabolism drugs"
"975",2,0,217252669.886781,0.998535168567846,0,Inf,"Poisoning by agents acting on muscles and respiratory system"
"976",0,0,NA,NA,NA,NA,"Poisoning by agents affecting skin & mucous membrane"
"977",25,2,12.618132722007,0.000560925778301559,2.98871230421745,53.2728671025,"Personal history of allergy to medicinal agents"
"979",179,14,13.1421431594698,1.67803135321357e-20,7.62829476261109,22.641485705369,"Adverse drug events and drug allergies"
"980",3,1,2.99652029223701,0.341898409227307,0.311698142118036,28.8071459161533,"Encounter for long-term (current) use of antibiotics"
